,EDA,time
78,1.008782,2022-10-28 11:25:38.000
79,1.006219,2022-10-28 11:25:38.250
80,1.007501,2022-10-28 11:25:38.500
81,1.003657,2022-10-28 11:25:38.750
82,0.988282,2022-10-28 11:25:39.000
83,1.002376,2022-10-28 11:25:39.250
84,0.998532,2022-10-28 11:25:39.500
85,0.983157,2022-10-28 11:25:39.750
86,0.983157,2022-10-28 11:25:40.000
87,0.981876,2022-10-28 11:25:40.250
88,0.9805940000000001,2022-10-28 11:25:40.500
89,0.9844379999999999,2022-10-28 11:25:40.750
90,0.9934069999999999,2022-10-28 11:25:41.000
91,0.989563,2022-10-28 11:25:41.250
92,0.9908440000000001,2022-10-28 11:25:41.500
93,0.988282,2022-10-28 11:25:41.750
94,0.988282,2022-10-28 11:25:42.000
95,0.997251,2022-10-28 11:25:42.250
96,0.989563,2022-10-28 11:25:42.500
97,0.998532,2022-10-28 11:25:42.750
98,0.9959690000000001,2022-10-28 11:25:43.000
99,0.997251,2022-10-28 11:25:43.250
100,0.9959690000000001,2022-10-28 11:25:43.500
101,0.9959690000000001,2022-10-28 11:25:43.750
102,0.9946879999999999,2022-10-28 11:25:44.000
103,0.987001,2022-10-28 11:25:44.250
104,0.985719,2022-10-28 11:25:44.500
105,0.9934069999999999,2022-10-28 11:25:44.750
106,0.988282,2022-10-28 11:25:45.000
107,0.987001,2022-10-28 11:25:45.250
108,0.975469,2022-10-28 11:25:45.500
109,0.9690629999999999,2022-10-28 11:25:45.750
110,0.972907,2022-10-28 11:25:46.000
111,0.985719,2022-10-28 11:25:46.250
112,0.978032,2022-10-28 11:25:46.500
113,0.9703440000000001,2022-10-28 11:25:46.750
114,0.940875,2022-10-28 11:25:47.000
115,0.951026,2022-10-28 11:25:47.250
116,0.931808,2022-10-28 11:25:47.500
117,0.967683,2022-10-28 11:25:47.750
118,0.988183,2022-10-28 11:25:48.000
119,0.9792139999999999,2022-10-28 11:25:48.250
120,0.9894639999999999,2022-10-28 11:25:48.500
121,1.002277,2022-10-28 11:25:48.750
122,0.988183,2022-10-28 11:25:49.000
123,0.972808,2022-10-28 11:25:49.250
124,0.9894639999999999,2022-10-28 11:25:49.500
125,1.002277,2022-10-28 11:25:49.750
126,0.99587,2022-10-28 11:25:50.000
127,0.9894639999999999,2022-10-28 11:25:50.250
128,0.983058,2022-10-28 11:25:50.500
129,0.98562,2022-10-28 11:25:50.750
130,0.981776,2022-10-28 11:25:51.000
131,0.98562,2022-10-28 11:25:51.250
132,0.974089,2022-10-28 11:25:51.500
133,0.961276,2022-10-28 11:25:51.750
134,0.9446200000000001,2022-10-28 11:25:52.000
135,0.942058,2022-10-28 11:25:52.250
136,0.938214,2022-10-28 11:25:52.500
137,0.935651,2022-10-28 11:25:52.750
138,0.935651,2022-10-28 11:25:53.000
139,0.9305260000000001,2022-10-28 11:25:53.250
140,0.9189950000000001,2022-10-28 11:25:53.500
141,0.92412,2022-10-28 11:25:53.750
142,0.925401,2022-10-28 11:25:54.000
143,0.921558,2022-10-28 11:25:54.250
144,0.9177139999999999,2022-10-28 11:25:54.500
145,0.915151,2022-10-28 11:25:54.750
146,0.916432,2022-10-28 11:25:55.000
147,0.9177139999999999,2022-10-28 11:25:55.250
148,0.92412,2022-10-28 11:25:55.500
149,0.925401,2022-10-28 11:25:55.750
150,0.92412,2022-10-28 11:25:56.000
151,0.925401,2022-10-28 11:25:56.250
152,0.908745,2022-10-28 11:25:56.500
153,0.894651,2022-10-28 11:25:56.750
154,0.884401,2022-10-28 11:25:57.000
155,0.8792760000000001,2022-10-28 11:25:57.250
156,0.8882450000000001,2022-10-28 11:25:57.500
157,0.884401,2022-10-28 11:25:57.750
158,0.886964,2022-10-28 11:25:58.000
159,0.886964,2022-10-28 11:25:58.250
160,0.8882450000000001,2022-10-28 11:25:58.500
161,0.885682,2022-10-28 11:25:58.750
162,0.8920889999999999,2022-10-28 11:25:59.000
163,0.9023389999999999,2022-10-28 11:25:59.250
164,0.901057,2022-10-28 11:25:59.500
165,0.9074639999999999,2022-10-28 11:25:59.750
166,0.9138700000000001,2022-10-28 11:26:00.000
167,0.9074639999999999,2022-10-28 11:26:00.250
168,0.9023389999999999,2022-10-28 11:26:00.500
169,0.9023389999999999,2022-10-28 11:26:00.750
170,0.9036200000000001,2022-10-28 11:26:01.000
171,0.886964,2022-10-28 11:26:01.250
172,0.885682,2022-10-28 11:26:01.500
173,0.8882450000000001,2022-10-28 11:26:01.750
174,0.8882450000000001,2022-10-28 11:26:02.000
175,0.886964,2022-10-28 11:26:02.250
176,0.8831200000000001,2022-10-28 11:26:02.500
177,0.8779950000000001,2022-10-28 11:26:02.750
178,0.875432,2022-10-28 11:26:03.000
179,0.8779950000000001,2022-10-28 11:26:03.250
180,0.8831200000000001,2022-10-28 11:26:03.500
181,0.8792760000000001,2022-10-28 11:26:03.750
182,0.8805569999999999,2022-10-28 11:26:04.000
183,0.885682,2022-10-28 11:26:04.250
184,0.8882450000000001,2022-10-28 11:26:04.500
185,0.884401,2022-10-28 11:26:04.750
186,0.8677450000000001,2022-10-28 11:26:05.000
187,0.858776,2022-10-28 11:26:05.250
188,0.8523700000000001,2022-10-28 11:26:05.500
189,0.849807,2022-10-28 11:26:05.750
190,0.851089,2022-10-28 11:26:06.000
191,0.8459639999999999,2022-10-28 11:26:06.250
192,0.8459639999999999,2022-10-28 11:26:06.500
193,0.847245,2022-10-28 11:26:06.750
194,0.853651,2022-10-28 11:26:07.000
195,0.851089,2022-10-28 11:26:07.250
196,0.851089,2022-10-28 11:26:07.500
197,0.8523700000000001,2022-10-28 11:26:07.750
198,0.865182,2022-10-28 11:26:08.000
199,0.87287,2022-10-28 11:26:08.250
200,0.875432,2022-10-28 11:26:08.500
201,0.874151,2022-10-28 11:26:08.750
202,0.875432,2022-10-28 11:26:09.000
203,0.874151,2022-10-28 11:26:09.250
204,0.87287,2022-10-28 11:26:09.500
205,0.874151,2022-10-28 11:26:09.750
206,0.874151,2022-10-28 11:26:10.000
207,0.849807,2022-10-28 11:26:10.250
208,0.861339,2022-10-28 11:26:10.500
209,0.865182,2022-10-28 11:26:10.750
210,0.875432,2022-10-28 11:26:11.000
211,0.8805569999999999,2022-10-28 11:26:11.250
212,0.8818389999999999,2022-10-28 11:26:11.500
213,0.8818389999999999,2022-10-28 11:26:11.750
214,0.8792760000000001,2022-10-28 11:26:12.000
215,0.876714,2022-10-28 11:26:12.250
216,0.87287,2022-10-28 11:26:12.500
217,0.8703069999999999,2022-10-28 11:26:12.750
218,0.8677450000000001,2022-10-28 11:26:13.000
219,0.861339,2022-10-28 11:26:13.250
220,0.851089,2022-10-28 11:26:13.500
221,0.847245,2022-10-28 11:26:13.750
222,0.849807,2022-10-28 11:26:14.000
223,0.8434010000000001,2022-10-28 11:26:14.250
224,0.8434010000000001,2022-10-28 11:26:14.500
225,0.838276,2022-10-28 11:26:14.750
226,0.838276,2022-10-28 11:26:15.000
227,0.822901,2022-10-28 11:26:15.250
228,0.81137,2022-10-28 11:26:15.500
229,0.802401,2022-10-28 11:26:15.750
230,0.802401,2022-10-28 11:26:16.000
231,0.8011199999999999,2022-10-28 11:26:16.250
232,0.799838,2022-10-28 11:26:16.500
233,0.803682,2022-10-28 11:26:16.750
234,0.8011199999999999,2022-10-28 11:26:17.000
235,0.8011199999999999,2022-10-28 11:26:17.250
236,0.798557,2022-10-28 11:26:17.500
237,0.8011199999999999,2022-10-28 11:26:17.750
238,0.8011199999999999,2022-10-28 11:26:18.000
239,0.799838,2022-10-28 11:26:18.250
240,0.797276,2022-10-28 11:26:18.500
241,0.798557,2022-10-28 11:26:18.750
242,0.793432,2022-10-28 11:26:19.000
243,0.794713,2022-10-28 11:26:19.250
244,0.793432,2022-10-28 11:26:19.500
245,0.787026,2022-10-28 11:26:19.750
246,0.771651,2022-10-28 11:26:20.000
247,0.765245,2022-10-28 11:26:20.250
248,0.762682,2022-10-28 11:26:20.500
249,0.761401,2022-10-28 11:26:20.750
250,0.77037,2022-10-28 11:26:21.000
251,0.779338,2022-10-28 11:26:21.250
252,0.784463,2022-10-28 11:26:21.500
253,0.776776,2022-10-28 11:26:21.750
254,0.767807,2022-10-28 11:26:22.000
255,0.784463,2022-10-28 11:26:22.250
256,0.795995,2022-10-28 11:26:22.500
257,0.806245,2022-10-28 11:26:22.750
258,0.806245,2022-10-28 11:26:23.000
259,0.798557,2022-10-28 11:26:23.250
260,0.797276,2022-10-28 11:26:23.500
261,0.797276,2022-10-28 11:26:23.750
262,0.8011199999999999,2022-10-28 11:26:24.000
263,0.8011199999999999,2022-10-28 11:26:24.250
264,0.810088,2022-10-28 11:26:24.500
265,0.815213,2022-10-28 11:26:24.750
266,0.828026,2022-10-28 11:26:25.000
267,0.8267450000000001,2022-10-28 11:26:25.250
268,0.8216200000000001,2022-10-28 11:26:25.500
269,0.8177760000000001,2022-10-28 11:26:25.750
270,0.8177760000000001,2022-10-28 11:26:26.000
271,0.813932,2022-10-28 11:26:26.250
272,0.813932,2022-10-28 11:26:26.500
273,0.816495,2022-10-28 11:26:26.750
274,0.813932,2022-10-28 11:26:27.000
275,0.812651,2022-10-28 11:26:27.250
276,0.8088069999999999,2022-10-28 11:26:27.500
277,0.8075260000000001,2022-10-28 11:26:27.750
278,0.806245,2022-10-28 11:26:28.000
279,0.8088069999999999,2022-10-28 11:26:28.250
280,0.8075260000000001,2022-10-28 11:26:28.500
281,0.806245,2022-10-28 11:26:28.750
282,0.806245,2022-10-28 11:26:29.000
283,0.806245,2022-10-28 11:26:29.250
284,0.798557,2022-10-28 11:26:29.500
285,0.794713,2022-10-28 11:26:29.750
286,0.789588,2022-10-28 11:26:30.000
287,0.792151,2022-10-28 11:26:30.250
288,0.792151,2022-10-28 11:26:30.500
289,0.789588,2022-10-28 11:26:30.750
290,0.793432,2022-10-28 11:26:31.000
291,0.795995,2022-10-28 11:26:31.250
292,0.799838,2022-10-28 11:26:31.500
293,0.787026,2022-10-28 11:26:31.750
294,0.788307,2022-10-28 11:26:32.000
295,0.799838,2022-10-28 11:26:32.250
296,0.795995,2022-10-28 11:26:32.500
297,0.8011199999999999,2022-10-28 11:26:32.750
298,0.799838,2022-10-28 11:26:33.000
299,0.799838,2022-10-28 11:26:33.250
300,0.795995,2022-10-28 11:26:33.500
301,0.793432,2022-10-28 11:26:33.750
302,0.792151,2022-10-28 11:26:34.000
303,0.792151,2022-10-28 11:26:34.250
304,0.792151,2022-10-28 11:26:34.500
305,0.79087,2022-10-28 11:26:34.750
306,0.79087,2022-10-28 11:26:35.000
307,0.793432,2022-10-28 11:26:35.250
308,0.79087,2022-10-28 11:26:35.500
309,0.79087,2022-10-28 11:26:35.750
310,0.789588,2022-10-28 11:26:36.000
311,0.789588,2022-10-28 11:26:36.250
312,0.7831819999999999,2022-10-28 11:26:36.500
313,0.7819010000000001,2022-10-28 11:26:36.750
314,0.779338,2022-10-28 11:26:37.000
315,0.779338,2022-10-28 11:26:37.250
316,0.7754949999999999,2022-10-28 11:26:37.500
317,0.776776,2022-10-28 11:26:37.750
318,0.774213,2022-10-28 11:26:38.000
319,0.7754949999999999,2022-10-28 11:26:38.250
320,0.77037,2022-10-28 11:26:38.500
321,0.77037,2022-10-28 11:26:38.750
322,0.767807,2022-10-28 11:26:39.000
323,0.769088,2022-10-28 11:26:39.250
324,0.766526,2022-10-28 11:26:39.500
325,0.771651,2022-10-28 11:26:39.750
326,0.772932,2022-10-28 11:26:40.000
327,0.769088,2022-10-28 11:26:40.250
328,0.769088,2022-10-28 11:26:40.500
329,0.76012,2022-10-28 11:26:40.750
330,0.761401,2022-10-28 11:26:41.000
331,0.761401,2022-10-28 11:26:41.250
332,0.766526,2022-10-28 11:26:41.500
333,0.771651,2022-10-28 11:26:41.750
334,0.7754949999999999,2022-10-28 11:26:42.000
335,0.7754949999999999,2022-10-28 11:26:42.250
336,0.772932,2022-10-28 11:26:42.500
337,0.766526,2022-10-28 11:26:42.750
338,0.765245,2022-10-28 11:26:43.000
339,0.761401,2022-10-28 11:26:43.250
340,0.758838,2022-10-28 11:26:43.500
341,0.758838,2022-10-28 11:26:43.750
342,0.758838,2022-10-28 11:26:44.000
343,0.758838,2022-10-28 11:26:44.250
344,0.7562760000000001,2022-10-28 11:26:44.500
345,0.7575569999999999,2022-10-28 11:26:44.750
346,0.753713,2022-10-28 11:26:45.000
347,0.751151,2022-10-28 11:26:45.250
348,0.752432,2022-10-28 11:26:45.500
349,0.753713,2022-10-28 11:26:45.750
350,0.752432,2022-10-28 11:26:46.000
351,0.753713,2022-10-28 11:26:46.250
352,0.779338,2022-10-28 11:26:46.500
353,0.794713,2022-10-28 11:26:46.750
354,0.788307,2022-10-28 11:26:47.000
355,0.79087,2022-10-28 11:26:47.250
356,0.795995,2022-10-28 11:26:47.500
357,0.79087,2022-10-28 11:26:47.750
358,0.793432,2022-10-28 11:26:48.000
359,0.793432,2022-10-28 11:26:48.250
360,0.793432,2022-10-28 11:26:48.500
361,0.79087,2022-10-28 11:26:48.750
362,0.812651,2022-10-28 11:26:49.000
363,0.860057,2022-10-28 11:26:49.250
364,0.8690260000000001,2022-10-28 11:26:49.500
365,0.860057,2022-10-28 11:26:49.750
366,0.863901,2022-10-28 11:26:50.000
367,0.8818389999999999,2022-10-28 11:26:50.250
368,0.889526,2022-10-28 11:26:50.500
369,0.8805569999999999,2022-10-28 11:26:50.750
370,0.871589,2022-10-28 11:26:51.000
371,0.858776,2022-10-28 11:26:51.250
372,0.889526,2022-10-28 11:26:51.500
373,0.897214,2022-10-28 11:26:51.750
374,0.912589,2022-10-28 11:26:52.000
375,0.9049010000000001,2022-10-28 11:26:52.250
376,0.861339,2022-10-28 11:26:52.500
377,0.802401,2022-10-28 11:26:52.750
378,0.798557,2022-10-28 11:26:53.000
379,0.792151,2022-10-28 11:26:53.250
380,0.798557,2022-10-28 11:26:53.500
381,0.8088069999999999,2022-10-28 11:26:53.750
382,0.812651,2022-10-28 11:26:54.000
383,0.8177760000000001,2022-10-28 11:26:54.250
384,0.816495,2022-10-28 11:26:54.500
385,0.816495,2022-10-28 11:26:54.750
386,0.812651,2022-10-28 11:26:55.000
387,0.813932,2022-10-28 11:26:55.250
388,0.815213,2022-10-28 11:26:55.500
389,0.812651,2022-10-28 11:26:55.750
390,0.8075260000000001,2022-10-28 11:26:56.000
391,0.806245,2022-10-28 11:26:56.250
392,0.799838,2022-10-28 11:26:56.500
393,0.8011199999999999,2022-10-28 11:26:56.750
394,0.799838,2022-10-28 11:26:57.000
395,0.8011199999999999,2022-10-28 11:26:57.250
396,0.797276,2022-10-28 11:26:57.500
397,0.799838,2022-10-28 11:26:57.750
398,0.797276,2022-10-28 11:26:58.000
399,0.795995,2022-10-28 11:26:58.250
400,0.798557,2022-10-28 11:26:58.500
401,0.769088,2022-10-28 11:26:58.750
402,0.754995,2022-10-28 11:26:59.000
403,0.74987,2022-10-28 11:26:59.250
404,0.719119,2022-10-28 11:26:59.500
405,0.717838,2022-10-28 11:26:59.750
406,0.7139939999999999,2022-10-28 11:27:00.000
407,0.725526,2022-10-28 11:27:00.250
408,0.742182,2022-10-28 11:27:00.500
409,0.7473069999999999,2022-10-28 11:27:00.750
410,0.748588,2022-10-28 11:27:01.000
411,0.753713,2022-10-28 11:27:01.250
412,0.758838,2022-10-28 11:27:01.500
413,0.7575569999999999,2022-10-28 11:27:01.750
414,0.7575569999999999,2022-10-28 11:27:02.000
415,0.753713,2022-10-28 11:27:02.250
416,0.767807,2022-10-28 11:27:02.500
417,0.774213,2022-10-28 11:27:02.750
418,0.778057,2022-10-28 11:27:03.000
419,0.776776,2022-10-28 11:27:03.250
420,0.765245,2022-10-28 11:27:03.500
421,0.754995,2022-10-28 11:27:03.750
422,0.751151,2022-10-28 11:27:04.000
423,0.744744,2022-10-28 11:27:04.250
424,0.746026,2022-10-28 11:27:04.500
425,0.758838,2022-10-28 11:27:04.750
426,0.77037,2022-10-28 11:27:05.000
427,0.779338,2022-10-28 11:27:05.250
428,0.861339,2022-10-28 11:27:05.500
429,0.938214,2022-10-28 11:27:05.750
430,0.9804950000000001,2022-10-28 11:27:06.000
431,1.029183,2022-10-28 11:27:06.250
432,1.0586520000000001,2022-10-28 11:27:06.500
433,1.074027,2022-10-28 11:27:06.750
434,1.080433,2022-10-28 11:27:07.000
435,1.071464,2022-10-28 11:27:07.250
436,1.0560889999999998,2022-10-28 11:27:07.500
437,1.044558,2022-10-28 11:27:07.750
438,1.052245,2022-10-28 11:27:08.000
439,1.074027,2022-10-28 11:27:08.250
440,1.0573700000000001,2022-10-28 11:27:08.500
441,1.038152,2022-10-28 11:27:08.750
442,1.018933,2022-10-28 11:27:09.000
443,1.0061200000000001,2022-10-28 11:27:09.250
444,1.0074020000000001,2022-10-28 11:27:09.500
445,1.002277,2022-10-28 11:27:09.750
446,0.988183,2022-10-28 11:27:10.000
447,0.9792139999999999,2022-10-28 11:27:10.250
448,0.970245,2022-10-28 11:27:10.500
449,0.9497450000000001,2022-10-28 11:27:10.750
450,0.945901,2022-10-28 11:27:11.000
451,0.951026,2022-10-28 11:27:11.250
452,0.938214,2022-10-28 11:27:11.500
453,0.938214,2022-10-28 11:27:11.750
454,0.9305260000000001,2022-10-28 11:27:12.000
455,0.9305260000000001,2022-10-28 11:27:12.250
456,0.921558,2022-10-28 11:27:12.500
457,0.920276,2022-10-28 11:27:12.750
458,0.9189950000000001,2022-10-28 11:27:13.000
459,0.912589,2022-10-28 11:27:13.250
460,0.9138700000000001,2022-10-28 11:27:13.500
461,0.911308,2022-10-28 11:27:13.750
462,0.915151,2022-10-28 11:27:14.000
463,0.910026,2022-10-28 11:27:14.250
464,0.9074639999999999,2022-10-28 11:27:14.500
465,0.9061819999999999,2022-10-28 11:27:14.750
466,0.908745,2022-10-28 11:27:15.000
467,0.9023389999999999,2022-10-28 11:27:15.250
468,0.9023389999999999,2022-10-28 11:27:15.500
469,0.9074639999999999,2022-10-28 11:27:15.750
470,0.9036200000000001,2022-10-28 11:27:16.000
471,0.901057,2022-10-28 11:27:16.250
472,0.899776,2022-10-28 11:27:16.500
473,0.894651,2022-10-28 11:27:16.750
474,0.895932,2022-10-28 11:27:17.000
475,0.890807,2022-10-28 11:27:17.250
476,0.8933700000000001,2022-10-28 11:27:17.500
477,0.915151,2022-10-28 11:27:17.750
478,0.9446200000000001,2022-10-28 11:27:18.000
479,0.983058,2022-10-28 11:27:18.250
480,1.021495,2022-10-28 11:27:18.500
481,1.04712,2022-10-28 11:27:18.750
482,1.063777,2022-10-28 11:27:19.000
483,1.072745,2022-10-28 11:27:19.250
484,1.068902,2022-10-28 11:27:19.500
485,1.052245,2022-10-28 11:27:19.750
486,1.043277,2022-10-28 11:27:20.000
487,1.024058,2022-10-28 11:27:20.250
488,1.0112450000000002,2022-10-28 11:27:20.500
489,0.993308,2022-10-28 11:27:20.750
490,1.004839,2022-10-28 11:27:21.000
491,1.050964,2022-10-28 11:27:21.250
492,1.149621,2022-10-28 11:27:21.500
493,1.294402,2022-10-28 11:27:21.750
494,1.476341,2022-10-28 11:27:22.000
495,1.5763770000000001,2022-10-28 11:27:22.250
496,1.655815,2022-10-28 11:27:22.500
497,1.78394,2022-10-28 11:27:22.750
498,1.6788779999999999,2022-10-28 11:27:23.000
499,1.669909,2022-10-28 11:27:23.250
500,1.7275650000000002,2022-10-28 11:27:23.500
501,1.695534,2022-10-28 11:27:23.750
502,1.6532529999999999,2022-10-28 11:27:24.000
503,1.59944,2022-10-28 11:27:24.250
504,1.573815,2022-10-28 11:27:24.500
505,1.52769,2022-10-28 11:27:24.750
506,1.4777209999999998,2022-10-28 11:27:25.000
507,1.454658,2022-10-28 11:27:25.250
508,1.425189,2022-10-28 11:27:25.500
509,1.4046889999999999,2022-10-28 11:27:25.750
510,1.381627,2022-10-28 11:27:26.000
511,1.363689,2022-10-28 11:27:26.250
512,1.341908,2022-10-28 11:27:26.500
513,1.3290950000000001,2022-10-28 11:27:26.750
514,1.31372,2022-10-28 11:27:27.000
515,1.225314,2022-10-28 11:27:27.250
516,1.194564,2022-10-28 11:27:27.500
517,1.165095,2022-10-28 11:27:27.750
518,1.21122,2022-10-28 11:27:28.000
519,1.249658,2022-10-28 11:27:28.250
520,1.250939,2022-10-28 11:27:28.500
521,1.24197,2022-10-28 11:27:28.750
522,1.234283,2022-10-28 11:27:29.000
523,1.2099389999999999,2022-10-28 11:27:29.250
524,1.229158,2022-10-28 11:27:29.500
525,1.239408,2022-10-28 11:27:29.750
526,1.227876,2022-10-28 11:27:30.000
527,1.217626,2022-10-28 11:27:30.250
528,1.215064,2022-10-28 11:27:30.500
529,1.193282,2022-10-28 11:27:30.750
530,1.168939,2022-10-28 11:27:31.000
531,1.167657,2022-10-28 11:27:31.250
532,1.1804700000000001,2022-10-28 11:27:31.500
533,1.1855950000000002,2022-10-28 11:27:31.750
534,1.186876,2022-10-28 11:27:32.000
535,1.177907,2022-10-28 11:27:32.250
536,1.174064,2022-10-28 11:27:32.500
537,1.161251,2022-10-28 11:27:32.750
538,1.148439,2022-10-28 11:27:33.000
539,1.138188,2022-10-28 11:27:33.250
540,1.126657,2022-10-28 11:27:33.500
541,1.143314,2022-10-28 11:27:33.750
542,1.125376,2022-10-28 11:27:34.000
543,1.095907,2022-10-28 11:27:34.250
544,1.0856569999999999,2022-10-28 11:27:34.500
545,1.086938,2022-10-28 11:27:34.750
546,1.09847,2022-10-28 11:27:35.000
547,1.080532,2022-10-28 11:27:35.250
548,1.0254379999999998,2022-10-28 11:27:35.500
549,1.033126,2022-10-28 11:27:35.750
550,1.0600319999999999,2022-10-28 11:27:36.000
551,1.07797,2022-10-28 11:27:36.250
552,1.080532,2022-10-28 11:27:36.500
553,1.084376,2022-10-28 11:27:36.750
554,1.0856569999999999,2022-10-28 11:27:37.000
555,1.07797,2022-10-28 11:27:37.250
556,1.0856569999999999,2022-10-28 11:27:37.500
557,1.0856569999999999,2022-10-28 11:27:37.750
558,1.079251,2022-10-28 11:27:38.000
559,1.07797,2022-10-28 11:27:38.250
560,1.0830950000000001,2022-10-28 11:27:38.500
561,1.080532,2022-10-28 11:27:38.750
562,1.07797,2022-10-28 11:27:39.000
563,1.0715629999999998,2022-10-28 11:27:39.250
564,1.074126,2022-10-28 11:27:39.500
565,1.07797,2022-10-28 11:27:39.750
566,1.079251,2022-10-28 11:27:40.000
567,1.080532,2022-10-28 11:27:40.250
568,1.079251,2022-10-28 11:27:40.500
569,1.0766879999999999,2022-10-28 11:27:40.750
570,1.075407,2022-10-28 11:27:41.000
571,1.070282,2022-10-28 11:27:41.250
572,1.066438,2022-10-28 11:27:41.500
573,1.066438,2022-10-28 11:27:41.750
574,1.0625950000000002,2022-10-28 11:27:42.000
575,1.054907,2022-10-28 11:27:42.250
576,1.052345,2022-10-28 11:27:42.500
577,1.049782,2022-10-28 11:27:42.750
578,1.042094,2022-10-28 11:27:43.000
579,1.039532,2022-10-28 11:27:43.250
580,1.035688,2022-10-28 11:27:43.500
581,1.031844,2022-10-28 11:27:43.750
582,1.029282,2022-10-28 11:27:44.000
583,1.029282,2022-10-28 11:27:44.250
584,1.0267190000000002,2022-10-28 11:27:44.500
585,1.030563,2022-10-28 11:27:44.750
586,1.024157,2022-10-28 11:27:45.000
587,1.017751,2022-10-28 11:27:45.250
588,1.017751,2022-10-28 11:27:45.500
589,1.0254379999999998,2022-10-28 11:27:45.750
590,1.028001,2022-10-28 11:27:46.000
591,1.024157,2022-10-28 11:27:46.250
592,1.024157,2022-10-28 11:27:46.500
593,1.0228760000000001,2022-10-28 11:27:46.750
594,1.020313,2022-10-28 11:27:47.000
595,1.016469,2022-10-28 11:27:47.250
596,1.019032,2022-10-28 11:27:47.500
597,1.016469,2022-10-28 11:27:47.750
598,1.015188,2022-10-28 11:27:48.000
599,1.017751,2022-10-28 11:27:48.250
600,1.012626,2022-10-28 11:27:48.500
601,1.010063,2022-10-28 11:27:48.750
602,1.011344,2022-10-28 11:27:49.000
603,1.012626,2022-10-28 11:27:49.250
604,1.008782,2022-10-28 11:27:49.500
605,1.010063,2022-10-28 11:27:49.750
606,1.006219,2022-10-28 11:27:50.000
