,EDA,time
243,28.286314,2022-08-17 13:29:57.500
244,28.375998,2022-08-17 13:29:57.750
245,28.486177,2022-08-17 13:29:58.000
246,28.501553,2022-08-17 13:29:58.250
247,28.501553,2022-08-17 13:29:58.500
248,28.507957,2022-08-17 13:29:58.750
249,28.519489,2022-08-17 13:29:59.000
250,28.519489,2022-08-17 13:29:59.250
251,28.500271,2022-08-17 13:29:59.500
252,28.515644,2022-08-17 13:29:59.750
253,28.505396,2022-08-17 13:30:00.000
254,28.505396,2022-08-17 13:30:00.250
255,28.495146000000002,2022-08-17 13:30:00.500
256,28.520769,2022-08-17 13:30:00.750
257,28.515644,2022-08-17 13:30:01.000
258,28.538706,2022-08-17 13:30:01.250
259,28.712294,2022-08-17 13:30:01.500
260,28.727669,2022-08-17 13:30:01.750
261,28.762259999999998,2022-08-17 13:30:02.000
262,28.768665000000002,2022-08-17 13:30:02.250
263,28.768665000000002,2022-08-17 13:30:02.500
264,28.771228999999998,2022-08-17 13:30:02.750
265,28.809664,2022-08-17 13:30:03.000
266,28.826319,2022-08-17 13:30:03.250
267,28.844255,2022-08-17 13:30:03.500
268,28.860909999999997,2022-08-17 13:30:03.750
269,28.896784000000004,2022-08-17 13:30:04.000
270,28.896784000000004,2022-08-17 13:30:04.250
271,28.909595,2022-08-17 13:30:04.500
272,28.932657,2022-08-17 13:30:04.750
273,28.944187,2022-08-17 13:30:05.000
274,28.94803,2022-08-17 13:30:05.250
275,28.967249,2022-08-17 13:30:05.500
276,28.985186,2022-08-17 13:30:05.750
277,28.986465000000003,2022-08-17 13:30:06.000
278,29.008245000000002,2022-08-17 13:30:06.250
279,29.021057,2022-08-17 13:30:06.500
280,29.037714,2022-08-17 13:30:06.750
281,29.244716999999998,2022-08-17 13:30:07.000
282,29.23831,2022-08-17 13:30:07.250
283,29.254966999999997,2022-08-17 13:30:07.500
284,29.274183,2022-08-17 13:30:07.750
285,29.284433,2022-08-17 13:30:08.000
286,29.308775,2022-08-17 13:30:08.250
287,29.329272999999997,2022-08-17 13:30:08.500
288,29.34593,2022-08-17 13:30:08.750
289,29.375396999999996,2022-08-17 13:30:09.000
290,29.397177000000003,2022-08-17 13:30:09.250
291,29.436892999999998,2022-08-17 13:30:09.500
292,29.502234,2022-08-17 13:30:09.750
293,29.590633,2022-08-17 13:30:10.000
294,29.834728000000002,2022-08-17 13:30:10.250
295,29.864196999999997,2022-08-17 13:30:10.500
296,29.934659999999997,2022-08-17 13:30:10.750
297,29.90135,2022-08-17 13:30:11.000
298,29.935941999999997,2022-08-17 13:30:11.250
299,29.893663,2022-08-17 13:30:11.500
300,29.853946999999998,2022-08-17 13:30:11.750
301,29.815512,2022-08-17 13:30:12.000
302,29.789888,2022-08-17 13:30:12.250
303,29.810387,2022-08-17 13:30:12.500
304,29.801417999999998,2022-08-17 13:30:12.750
305,29.816793,2022-08-17 13:30:13.000
306,29.847540000000002,2022-08-17 13:30:13.250
307,29.856508,2022-08-17 13:30:13.500
308,29.838572999999997,2022-08-17 13:30:13.750
309,29.842416999999998,2022-08-17 13:30:14.000
310,29.870602,2022-08-17 13:30:14.250
311,29.865477000000002,2022-08-17 13:30:14.500
312,29.870602,2022-08-17 13:30:14.750
313,29.902632,2022-08-17 13:30:15.000
314,29.898788,2022-08-17 13:30:15.250
315,29.888538,2022-08-17 13:30:15.500
316,29.877008,2022-08-17 13:30:15.750
317,29.877008,2022-08-17 13:30:16.000
318,29.862915,2022-08-17 13:30:16.250
319,29.852665000000002,2022-08-17 13:30:16.500
320,29.903913,2022-08-17 13:30:16.750
321,29.924412,2022-08-17 13:30:17.000
322,30.016657000000002,2022-08-17 13:30:17.250
323,30.1089,2022-08-17 13:30:17.500
324,30.520052000000003,2022-08-17 13:30:17.750
325,30.602047,2022-08-17 13:30:18.000
326,30.817474,2022-08-17 13:30:18.250
327,30.763665999999997,2022-08-17 13:30:18.500
328,30.608643,2022-08-17 13:30:18.750
329,30.639390999999996,2022-08-17 13:30:19.000
330,30.544584000000004,2022-08-17 13:30:19.250
331,30.540740999999997,2022-08-17 13:30:19.500
332,30.549709000000004,2022-08-17 13:30:19.750
333,30.562521000000004,2022-08-17 13:30:20.000
334,30.566364,2022-08-17 13:30:20.250
335,30.542022999999997,2022-08-17 13:30:20.500
336,30.398531,2022-08-17 13:30:20.750
337,30.283224,2022-08-17 13:30:21.000
338,30.287066999999997,2022-08-17 13:30:21.250
339,30.170481,2022-08-17 13:30:21.500
340,30.071831,2022-08-17 13:30:21.750
341,29.997521999999996,2022-08-17 13:30:22.000
342,29.843591999999997,2022-08-17 13:30:22.250
343,29.915337,2022-08-17 13:30:22.500
344,29.893557,2022-08-17 13:30:22.750
345,29.85384,2022-08-17 13:30:23.000
346,29.849997,2022-08-17 13:30:23.250
347,29.88587,2022-08-17 13:30:23.500
348,29.899963,2022-08-17 13:30:23.750
349,29.878183,2022-08-17 13:30:24.000
350,29.764158000000002,2022-08-17 13:30:24.250
351,29.73341,2022-08-17 13:30:24.500
352,29.730847999999998,2022-08-17 13:30:24.750
353,29.834622999999997,2022-08-17 13:30:25.000
354,29.978115000000003,2022-08-17 13:30:25.250
355,30.005020000000002,2022-08-17 13:30:25.500
356,30.129293,2022-08-17 13:30:25.750
357,30.315063000000002,2022-08-17 13:30:26.000
358,30.481617,2022-08-17 13:30:26.250
359,30.480334999999997,2022-08-17 13:30:26.500
360,30.459837,2022-08-17 13:30:26.750
361,30.499553999999996,2022-08-17 13:30:27.000
362,30.485459999999996,2022-08-17 13:30:27.250
363,30.438057,2022-08-17 13:30:27.500
364,30.407309,2022-08-17 13:30:27.750
365,30.406027,2022-08-17 13:30:28.000
366,30.402184000000002,2022-08-17 13:30:28.250
367,30.379123999999997,2022-08-17 13:30:28.500
368,30.295847,2022-08-17 13:30:28.750
369,30.275346999999996,2022-08-17 13:30:29.000
370,30.254848,2022-08-17 13:30:29.250
371,30.2241,2022-08-17 13:30:29.500
372,30.198477,2022-08-17 13:30:29.750
373,30.203602000000004,2022-08-17 13:30:30.000
374,30.171571999999998,2022-08-17 13:30:30.250
375,30.110075,2022-08-17 13:30:30.500
376,30.136979999999998,2022-08-17 13:30:30.750
377,30.227943,2022-08-17 13:30:31.000
378,30.27791,2022-08-17 13:30:31.250
379,30.322752,2022-08-17 13:30:31.500
380,30.365029999999997,2022-08-17 13:30:31.750
381,30.485459999999996,2022-08-17 13:30:32.000
382,30.476491999999997,2022-08-17 13:30:32.250
383,30.461119,2022-08-17 13:30:32.500
384,30.467523999999997,2022-08-17 13:30:32.750
385,30.458555,2022-08-17 13:30:33.000
386,30.472649,2022-08-17 13:30:33.250
387,30.477774,2022-08-17 13:30:33.500
388,30.480334999999997,2022-08-17 13:30:33.750
389,30.481617,2022-08-17 13:30:34.000
390,30.496990000000004,2022-08-17 13:30:34.250
391,30.488024,2022-08-17 13:30:34.500
392,30.523895,2022-08-17 13:30:34.750
393,30.520052000000003,2022-08-17 13:30:35.000
394,30.552082000000002,2022-08-17 13:30:35.250
395,30.740603999999998,2022-08-17 13:30:35.500
396,30.744448,2022-08-17 13:30:35.750
397,30.748291,2022-08-17 13:30:36.000
398,30.744448,2022-08-17 13:30:36.250
399,30.740603999999998,2022-08-17 13:30:36.500
400,30.699608,2022-08-17 13:30:36.750
401,30.750853999999997,2022-08-17 13:30:37.000
402,30.649641,2022-08-17 13:30:37.250
403,30.668859,2022-08-17 13:30:37.500
404,30.668859,2022-08-17 13:30:37.750
405,30.695763,2022-08-17 13:30:38.000
406,30.699608,2022-08-17 13:30:38.250
407,30.738042999999998,2022-08-17 13:30:38.500
408,30.793133,2022-08-17 13:30:38.750
409,30.891783,2022-08-17 13:30:39.000
410,30.949436,2022-08-17 13:30:39.250
411,30.976340999999998,2022-08-17 13:30:39.500
412,30.959685999999998,2022-08-17 13:30:39.750
413,30.955842999999998,2022-08-17 13:30:40.000
414,30.926374,2022-08-17 13:30:40.250
415,30.853347999999997,2022-08-17 13:30:40.500
416,30.805944,2022-08-17 13:30:40.750
417,30.759822999999997,2022-08-17 13:30:41.000
418,30.767509000000004,2022-08-17 13:30:41.250
419,30.657328000000003,2022-08-17 13:30:41.500
420,30.644515999999996,2022-08-17 13:30:41.750
421,30.650923,2022-08-17 13:30:42.000
422,30.773914,2022-08-17 13:30:42.250
423,30.827724,2022-08-17 13:30:42.500
424,30.799540000000004,2022-08-17 13:30:42.750
425,30.835410999999997,2022-08-17 13:30:43.000
426,30.817474,2022-08-17 13:30:43.250
427,30.863598,2022-08-17 13:30:43.500
428,30.911001000000002,2022-08-17 13:30:43.750
429,30.903315000000003,2022-08-17 13:30:44.000
430,30.940468,2022-08-17 13:30:44.250
431,30.971216,2022-08-17 13:30:44.500
432,30.973779999999998,2022-08-17 13:30:44.750
433,31.00709,2022-08-17 13:30:45.000
434,31.025026,2022-08-17 13:30:45.250
435,31.03912,2022-08-17 13:30:45.500
436,30.995559999999998,2022-08-17 13:30:45.750
437,31.001965000000002,2022-08-17 13:30:46.000
438,30.96353,2022-08-17 13:30:46.250
439,30.945593,2022-08-17 13:30:46.500
440,30.928938,2022-08-17 13:30:46.750
441,30.918688,2022-08-17 13:30:47.000
442,30.940468,2022-08-17 13:30:47.250
443,30.943031,2022-08-17 13:30:47.500
444,30.940468,2022-08-17 13:30:47.750
445,30.946875,2022-08-17 13:30:48.000
446,30.962248,2022-08-17 13:30:48.250
447,30.931499,2022-08-17 13:30:48.500
448,30.936625,2022-08-17 13:30:48.750
449,30.927656,2022-08-17 13:30:49.000
450,30.932781,2022-08-17 13:30:49.250
451,30.921251,2022-08-17 13:30:49.500
452,30.931499,2022-08-17 13:30:49.750
453,30.998121,2022-08-17 13:30:50.000
454,31.00709,2022-08-17 13:30:50.250
455,31.023745,2022-08-17 13:30:50.500
456,31.037838,2022-08-17 13:30:50.750
457,31.021183,2022-08-17 13:30:51.000
458,31.051931,2022-08-17 13:30:51.250
459,31.202919,2022-08-17 13:30:51.500
460,31.191389,2022-08-17 13:30:51.750
461,31.224698999999998,2022-08-17 13:30:52.000
462,31.307976,2022-08-17 13:30:52.250
463,31.079926,2022-08-17 13:30:52.500
464,30.645607000000002,2022-08-17 13:30:52.750
465,30.628952,2022-08-17 13:30:53.000
466,31.393814000000003,2022-08-17 13:30:53.250
467,31.577022999999997,2022-08-17 13:30:53.500
468,31.755705,2022-08-17 13:30:53.750
469,31.944038,2022-08-17 13:30:54.000
470,31.901759999999996,2022-08-17 13:30:54.250
471,31.93507,2022-08-17 13:30:54.500
472,31.856918,2022-08-17 13:30:54.750
473,31.824888,2022-08-17 13:30:55.000
474,31.78261,2022-08-17 13:30:55.250
475,31.741613,2022-08-17 13:30:55.500
476,31.664741999999997,2022-08-17 13:30:55.750
477,31.622463,2022-08-17 13:30:56.000
478,31.649368,2022-08-17 13:30:56.250
479,31.628868,2022-08-17 13:30:56.500
480,31.617338,2022-08-17 13:30:56.750
481,31.601965000000003,2022-08-17 13:30:57.000
482,31.616056,2022-08-17 13:30:57.250
483,31.230423,2022-08-17 13:30:57.500
484,30.956251,2022-08-17 13:30:57.750
485,31.065832,2022-08-17 13:30:58.000
486,30.427807,2022-08-17 13:30:58.250
487,29.927057,2022-08-17 13:30:58.500
488,30.18054,2022-08-17 13:30:58.750
489,30.022955,2022-08-17 13:30:59.000
490,30.01655,2022-08-17 13:30:59.250
491,30.058828000000002,2022-08-17 13:30:59.500
492,30.075483000000002,2022-08-17 13:30:59.750
493,30.084452000000002,2022-08-17 13:31:00.000
494,30.119042999999998,2022-08-17 13:31:00.250
495,30.152355,2022-08-17 13:31:00.500
496,30.143387,2022-08-17 13:31:00.750
497,30.163884999999997,2022-08-17 13:31:01.000
498,30.198477,2022-08-17 13:31:01.250
499,30.211288,2022-08-17 13:31:01.500
500,30.231787,2022-08-17 13:31:01.750
501,30.20232,2022-08-17 13:31:02.000
502,30.195915000000003,2022-08-17 13:31:02.250
503,30.161324,2022-08-17 13:31:02.500
504,30.156198999999997,2022-08-17 13:31:02.750
505,30.154916999999998,2022-08-17 13:31:03.000
506,30.113917999999998,2022-08-17 13:31:03.250
507,30.033205,2022-08-17 13:31:03.500
508,29.987083000000002,2022-08-17 13:31:03.750
509,29.981958000000002,2022-08-17 13:31:04.000
510,29.998613,2022-08-17 13:31:04.250
511,30.037048,2022-08-17 13:31:04.500
512,30.020393,2022-08-17 13:31:04.750
513,30.069078,2022-08-17 13:31:05.000
514,30.040892,2022-08-17 13:31:05.250
515,30.071640000000002,2022-08-17 13:31:05.500
516,30.061391999999998,2022-08-17 13:31:05.750
517,30.062671999999996,2022-08-17 13:31:06.000
518,30.054985,2022-08-17 13:31:06.250
519,30.053703000000002,2022-08-17 13:31:06.500
520,30.054985,2022-08-17 13:31:06.750
521,30.111357,2022-08-17 13:31:07.000
522,30.198477,2022-08-17 13:31:07.250
523,30.298409000000003,2022-08-17 13:31:07.500
524,30.375278,2022-08-17 13:31:07.750
525,30.412434,2022-08-17 13:31:08.000
526,30.381684999999997,2022-08-17 13:31:08.250
527,30.352219,2022-08-17 13:31:08.500
528,30.330439000000002,2022-08-17 13:31:08.750
529,30.317627,2022-08-17 13:31:09.000
530,30.324032,2022-08-17 13:31:09.250
531,30.349655,2022-08-17 13:31:09.500
532,30.348375,2022-08-17 13:31:09.750
533,30.403465,2022-08-17 13:31:10.000
534,30.379123999999997,2022-08-17 13:31:10.250
535,30.303534000000003,2022-08-17 13:31:10.500
536,30.030642999999998,2022-08-17 13:31:10.750
537,29.773127000000002,2022-08-17 13:31:11.000
538,29.664227,2022-08-17 13:31:11.250
539,29.666788,2022-08-17 13:31:11.500
540,29.65782,2022-08-17 13:31:11.750
541,29.645008,2022-08-17 13:31:12.000
542,29.600168,2022-08-17 13:31:12.250
543,29.609135,2022-08-17 13:31:12.500
544,29.619384999999998,2022-08-17 13:31:12.750
545,29.609135,2022-08-17 13:31:13.000
546,29.627071,2022-08-17 13:31:13.250
547,29.678320000000003,2022-08-17 13:31:13.500
548,29.785938,2022-08-17 13:31:13.750
549,29.811562,2022-08-17 13:31:14.000
550,29.846153,2022-08-17 13:31:14.250
551,29.839746,2022-08-17 13:31:14.500
552,29.803875,2022-08-17 13:31:14.750
553,29.759033000000002,2022-08-17 13:31:15.000
554,29.710348,2022-08-17 13:31:15.250
555,29.683443,2022-08-17 13:31:15.500
556,29.610415999999997,2022-08-17 13:31:15.750
557,29.588635999999997,2022-08-17 13:31:16.000
558,29.579667999999998,2022-08-17 13:31:16.250
559,29.58095,2022-08-17 13:31:16.500
560,29.565575,2022-08-17 13:31:16.750
561,29.579667999999998,2022-08-17 13:31:17.000
562,29.565575,2022-08-17 13:31:17.250
563,29.55917,2022-08-17 13:31:17.500
564,29.5707,2022-08-17 13:31:17.750
565,29.58095,2022-08-17 13:31:18.000
566,29.598886,2022-08-17 13:31:18.250
567,29.582232,2022-08-17 13:31:18.500
568,29.583510999999998,2022-08-17 13:31:18.750
569,29.586075,2022-08-17 13:31:19.000
570,29.623228000000005,2022-08-17 13:31:19.250
571,29.637321000000004,2022-08-17 13:31:19.500
572,29.655258,2022-08-17 13:31:19.750
573,29.678320000000003,2022-08-17 13:31:20.000
574,29.675756,2022-08-17 13:31:20.250
575,29.753908000000003,2022-08-17 13:31:20.500
576,29.856403000000004,2022-08-17 13:31:20.750
577,29.997332,2022-08-17 13:31:21.000
578,30.443182,2022-08-17 13:31:21.250
579,30.578986999999998,2022-08-17 13:31:21.500
580,30.750853999999997,2022-08-17 13:31:21.750
581,30.722668,2022-08-17 13:31:22.000
582,30.686794,2022-08-17 13:31:22.250
583,30.668859,2022-08-17 13:31:22.500
584,30.720106,2022-08-17 13:31:22.750
585,30.703451,2022-08-17 13:31:23.000
586,30.620174,2022-08-17 13:31:23.250
587,30.613768,2022-08-17 13:31:23.500
588,30.594551,2022-08-17 13:31:23.750
589,30.219165999999998,2022-08-17 13:31:24.000
590,30.243507,2022-08-17 13:31:24.250
591,30.270412,2022-08-17 13:31:24.500
592,30.233259000000004,2022-08-17 13:31:24.750
593,30.264008,2022-08-17 13:31:25.000
594,30.183291999999998,2022-08-17 13:31:25.250
595,30.142296,2022-08-17 13:31:25.500
596,30.112827000000003,2022-08-17 13:31:25.750
597,30.395967,2022-08-17 13:31:26.000
598,30.580458,2022-08-17 13:31:26.250
599,30.680389,2022-08-17 13:31:26.500
600,30.703451,2022-08-17 13:31:26.750
601,30.777759999999997,2022-08-17 13:31:27.000
602,30.781603000000004,2022-08-17 13:31:27.250
603,30.789289,2022-08-17 13:31:27.500
